80007,1,11
80008,2,11
80009,1,11
80010,2,11
80011,2,11
80012,1,11
80013,1,11
80014,1,11
80015,2,11
80016,2,11
80017,2,11
80018,11,11
80019,1,11
80020,1,11
80022,2,11
80023,2,11
80024,1,11
80025,2,11
80026,2,11
80027,2,11
80029,2,11
80030,1,11
80031,2,11
80032,2,11
80033,1,11
80034,1,11
80035,2,11
80036,1,11
80037,2,11
80038,2,11
80039,2,11
80040,11,11
80041,11,11
80042,2,11
80046,2,11
80047,11,11
80049,1,11
80050,1,11
80051,1,11
80052,1,11
80053,2,11
80054,2,11
80055,1,11
80056,2,11
80057,2,11
80058,1,11
80060,1,11
80061,1,11
80062,2,11
80063,1,11
80064,1,11
80065,1,11
80067,2,11
80068,2,11
80069,2,11
80070,1,11
80071,1,11
80072,1,11
80073,1,11
80074,11,11
80075,1,11
80076,2,11
80077,1,11
80078,3,11
80079,2,11
80080,2,11
80081,2,11
80082,1,11
80083,1,11
80085,2,11
80087,2,11
80088,11,11
80089,11,11
80090,2,11
80091,2,11
80092,1,11
80093,1,11
80094,2,11
80095,2,11
80096,2,11
80097,2,11
80098,1,11
80099,11,11
80100,2,11
80101,1,11
80102,1,11
80104,1,11
80105,2,11
80106,1,11
80108,2,11
80109,1,11
80110,2,11
80111,1,11
80112,1,11
80113,2,11
80114,1,11
80115,2,11
80116,1,11
80118,1,11
80119,11,11
80120,2,11
80121,2,11
80122,3,11
80123,1,11
80124,3,11
80125,3,11
80126,11,11
80127,3,11
80128,1,11
80133,1,11
80134,2,11
80136,11,11
80137,2,11
80139,1,11
80140,2,11
80141,2,11
80142,11,11
80143,2,11
80144,3,11
80145,11,11
80146,1,11
80147,3,11
80148,3,11
80151,2,11
80152,2,11
80153,1,11
80154,2,11
80155,2,11
80156,2,11
80157,2,11
80158,2,11
80159,2,11
80160,2,11
80161,2,11
80162,1,11
80163,2,11
80164,2,11
80165,1,11
80166,1,11
80167,11,11
80168,2,11
80169,11,11
80171,3,11
80172,11,11
80173,2,11
80174,2,11
80175,2,11
80176,2,11
80178,1,11
80179,1,11
80180,1,11
80181,3,11
80182,5,11
80183,1,11
80184,1,11
80185,3,11
80186,2,11
80187,1,11
80188,11,11
80189,3,11
80190,3,11
80191,1,11
80192,1,11
80193,3,11
80194,3,11
80195,11,11
80196,3,11
80197,2,11
80199,11,11
80200,1,11
80201,2,11
80202,3,11
80203,1,11
80204,1,11
80205,2,11
80206,1,11
80207,11,11
80208,1,11
80209,2,11
80210,11,11
80211,1,11
80213,11,11
80214,3,11
80216,2,11
80219,2,11
80220,3,11
80221,3,11
80223,3,11
80224,3,11
80225,11,11
80226,11,11
80228,1,11
80229,3,11
80230,1,11
80231,2,11
80232,2,11
80234,3,11
80236,3,11
80237,2,11
80238,1,11
80239,3,11
80240,11,11
80241,3,11
80242,2,11
80243,11,11
80244,1,11
80246,3,11
80248,3,11
80250,2,11
80251,1,11
80253,1,11
80254,3,11
80255,1,11
80256,3,11
80257,3,11
80259,3,11
80260,2,11
80263,1,11
80264,3,11
80265,2,11
80266,2,11
80267,3,11
80268,3,11
80269,3,11
80270,3,11
80271,3,11
80272,3,11
80273,3,11
80274,1,11
80275,11,11
80276,1,11
80277,1,11
80278,3,11
80279,3,11
80280,3,11
80281,1,11
80282,2,11
80283,3,11
80287,1,11
80288,3,11
80289,3,11
80290,2,11
80291,2,11
80292,2,11
80293,1,11
80294,1,11
80295,3,11
80296,3,11
80298,1,11
80299,3,11
80300,11,11
80301,1,11
80302,2,11
80303,3,11
80304,3,11
80305,3,11
80306,3,11
80307,3,11
80308,2,11
80309,1,11
80310,1,11
80311,11,11
80312,2,11
80313,3,11
80314,11,11
80315,1,11
80316,11,11
80317,11,11
80319,2,11
80320,2,11
80321,1,11
80322,1,11
80324,3,11
80325,2,11
80326,3,11
80327,2,11
80328,3,11
80329,2,11
80330,11,11
80331,1,11
80332,1,11
80334,2,11
80335,11,11
80336,3,11
80338,3,11
80339,2,11
80340,2,11
80341,3,11
80342,3,11
80343,1,11
80344,3,11
80345,3,11
80346,3,11
80347,1,11
80348,2,11
80349,3,11
80350,3,11
80351,1,11
80352,2,11
80353,2,11
80354,2,11
80355,3,11
80356,3,11
80357,3,11
80358,3,11
80359,3,11
80360,3,11
80361,11,11
80362,1,11
80363,1,11
80364,1,11
80365,2,11
80367,3,11
80368,3,11
80370,4,11
80371,4,11
80372,11,11
80374,4,11
80375,11,11
80376,2,11
80377,3,11
80378,4,11
80379,11,11
80380,4,11
80381,3,11
80382,4,11
80383,3,11
80384,8,11
80385,8,11
80386,3,11
80387,1,11
80388,1,11
80389,1,11
80390,1,11
80391,2,11
80392,1,11
80393,3,11
80394,1,11
80395,11,11
80398,3,11
80399,11,11
80400,2,11
80402,1,11
80403,2,11
80405,2,11
80406,1,11
80407,1,11
80408,1,11
80409,1,11
80410,11,11
80412,1,11
80413,3,11
80414,1,11
80415,1,11
80416,3,11
80417,1,11
80418,1,11
80419,4,11
80422,1,11
80423,11,11
80424,4,11
80425,2,11
80426,11,11
80427,3,11
80428,1,11
80429,1,11
80430,11,11
80431,3,11
80433,1,11
80434,1,11
80435,1,11
80436,4,11
80437,1,11
80438,1,11
80439,4,11
80440,4,11
80442,11,11
80443,1,11
80444,11,11
80445,11,11
80446,11,11
80447,2,11
80448,1,11
80449,1,11
80450,2,11
80451,2,11
80452,2,11
80453,11,11
80455,11,11
80456,11,11
80457,1,11
80459,3,11
80460,2,11
80461,1,11
80462,11,11
80464,3,11
80465,1,11
80466,1,11
80467,11,11
80468,3,11
80469,1,11
80471,1,11
80473,2,11
80474,2,11
80476,2,11
80478,2,11
80479,2,11
80480,4,11
80481,4,11
80482,1,11
80483,4,11
80485,11,11
80486,1,11
80487,1,11
80488,2,11
80489,1,11
80490,3,11
80493,2,11
80494,1,11
80495,11,11
80497,4,11
80498,1,11
80499,3,11
80501,1,11
80502,11,11
80503,4,11
80504,11,11
80505,1,11
80506,3,11
80508,11,11
80510,11,11
80511,11,11
80513,1,11
80514,11,11
80515,4,11
80516,11,11
80517,11,11
80518,2,11
80519,4,11
80520,2,11
80521,11,11
80522,3,11
80523,1,11
80524,1,11
80526,4,11
80529,4,11
80530,4,11
80531,4,11
80532,3,11
80533,1,11
80534,1,11
80535,1,11
